city,timestamp,temperature,humidity,wind_speed
Karachi,2026-08-06 20:00:00+00:00,27.5,86,3.29
Karachi,2026-08-06 21:00:00+00:00,27.3,87,2.82
Karachi,2026-08-06 22:00:00+00:00,27.4,85,3.51
Karachi,2026-08-06 23:00:00+00:00,27.3,85,3.67
Karachi,2026-08-07 00:00:00+00:00,27.5,84,3.35
Karachi,2026-08-07 01:00:00+00:00,27.4,85,3.12
Karachi,2026-08-07 02:00:00+00:00,27.9,83,3.14
Karachi,2026-08-07 03:00:00+00:00,28.8,77,3.94
Karachi,2026-08-07 04:00:00+00:00,29.5,72,4.11
Karachi,2026-08-07 05:00:00+00:00,30.5,67,4.16
Karachi,2026-08-07 06:00:00+00:00,30.7,65,4.48
Karachi,2026-08-07 07:00:00+00:00,30.9,65,4.24
Karachi,2026-08-07 08:00:00+00:00,31.7,61,4.27
Karachi,2026-08-07 09:00:00+00:00,31.1,65,4.65
Karachi,2026-08-07 10:00:00+00:00,30.2,70,4.57
Karachi,2026-08-07 11:00:00+00:00,30.3,68,4.49
Karachi,2026-08-07 12:00:00+00:00,30.0,69,4.24
Karachi,2026-08-07 13:00:00+00:00,29.2,72,3.59
Karachi,2026-08-07 14:00:00+00:00,28.7,74,3.73
Karachi,2026-08-07 15:00:00+00:00,28.4,77,4.03
Karachi,2026-08-07 16:00:00+00:00,28.1,79,3.37
Karachi,2026-08-07 17:00:00+00:00,27.8,81,3.58
Karachi,2026-08-07 18:00:00+00:00,28.1,81,3.32
Karachi,2026-08-07 19:00:00+00:00,28.0,81,3.07
Karachi,2026-08-07 20:00:00+00:00,27.9,81,3.19
Karachi,2026-08-07 21:00:00+00:00,27.7,83,3.44
Karachi,2026-08-07 22:00:00+00:00,27.5,84,3.32
Karachi,2026-08-07 23:00:00+00:00,27.3,85,2.99
Karachi,2026-08-08 00:00:00+00:00,27.3,86,2.99
Karachi,2026-08-08 01:00:00+00:00,27.0,87,2.66
Karachi,2026-08-08 02:00:00+00:00,27.5,84,2.93
Karachi,2026-08-08 03:00:00+00:00,28.3,79,3.4
Karachi,2026-08-08 04:00:00+00:00,29.2,73,3.64
Karachi,2026-08-08 05:00:00+00:00,30.2,67,3.85
Karachi,2026-08-08 06:00:00+00:00,30.3,67,4.06
Karachi,2026-08-08 07:00:00+00:00,29.9,70,4.29
Karachi,2026-08-08 08:00:00+00:00,30.8,66,4.17
Karachi,2026-08-08 09:00:00+00:00,30.9,65,4.0
Karachi,2026-08-08 10:00:00+00:00,30.5,66,3.68
Karachi,2026-08-08 11:00:00+00:00,30.6,64,3.23
Karachi,2026-08-08 12:00:00+00:00,30.6,65,3.26
Karachi,2026-08-08 13:00:00+00:00,29.7,68,3.25
Karachi,2026-08-08 14:00:00+00:00,29.0,72,3.36
Karachi,2026-08-08 15:00:00+00:00,28.4,77,3.29
Karachi,2026-08-08 16:00:00+00:00,28.2,79,3.18
Karachi,2026-08-08 17:00:00+00:00,28.0,80,3.19
Karachi,2026-08-08 18:00:00+00:00,27.9,80,2.93
Karachi,2026-08-08 19:00:00+00:00,27.6,82,2.76
Karachi,2026-08-08 20:00:00+00:00,27.4,83,2.71
Karachi,2026-08-08 21:00:00+00:00,27.2,84,2.4
Karachi,2026-08-08 22:00:00+00:00,27.0,85,2.1
Karachi,2026-08-08 23:00:00+00:00,26.7,87,2.35
Karachi,2026-08-09 00:00:00+00:00,27.1,84,2.35
Karachi,2026-08-09 01:00:00+00:00,27.0,85,2.21
Karachi,2026-08-09 02:00:00+00:00,27.5,83,2.47
Karachi,2026-08-09 03:00:00+00:00,28.5,77,2.96
Karachi,2026-08-09 04:00:00+00:00,29.6,71,2.9
Karachi,2026-08-09 05:00:00+00:00,30.8,65,2.82
Karachi,2026-08-09 06:00:00+00:00,31.1,64,2.89
Karachi,2026-08-09 07:00:00+00:00,30.7,67,3.47
Karachi,2026-08-09 08:00:00+00:00,30.7,68,4.03
Karachi,2026-08-09 09:00:00+00:00,31.0,67,4.17
Karachi,2026-08-09 10:00:00+00:00,30.6,68,4.43
Karachi,2026-08-09 11:00:00+00:00,30.2,69,4.39
Karachi,2026-08-09 12:00:00+00:00,30.1,68,4.4
Karachi,2026-08-09 13:00:00+00:00,29.1,73,3.89
Karachi,2026-08-09 14:00:00+00:00,28.6,75,3.47
Karachi,2026-08-09 15:00:00+00:00,28.3,77,3.09
Karachi,2026-08-09 16:00:00+00:00,28.2,78,3.59
Karachi,2026-08-09 17:00:00+00:00,28.0,79,3.48
Karachi,2026-08-09 18:00:00+00:00,28.2,78,3.97
Karachi,2026-08-09 19:00:00+00:00,27.8,80,4.2
Karachi,2026-08-09 20:00:00+00:00,27.5,83,3.54
Karachi,2026-08-09 21:00:00+00:00,27.3,84,2.71
Karachi,2026-08-09 22:00:00+00:00,27.1,86,2.6
Karachi,2026-08-09 23:00:00+00:00,27.0,86,3.1
Karachi,2026-08-10 00:00:00+00:00,27.3,84,3.59
Karachi,2026-08-10 01:00:00+00:00,27.2,85,3.2
Karachi,2026-08-10 02:00:00+00:00,27.6,83,3.62
Karachi,2026-08-10 03:00:00+00:00,28.5,78,3.78
Karachi,2026-08-10 04:00:00+00:00,29.6,71,4.45
Karachi,2026-08-10 05:00:00+00:00,30.7,64,4.69
Karachi,2026-08-10 06:00:00+00:00,30.6,66,5.25
Karachi,2026-08-10 07:00:00+00:00,31.1,64,5.24
Karachi,2026-08-10 08:00:00+00:00,30.8,65,5.15
Karachi,2026-08-10 09:00:00+00:00,30.6,67,5.23
Karachi,2026-08-10 10:00:00+00:00,30.0,70,5.41
Karachi,2026-08-10 11:00:00+00:00,29.6,73,5.43
Karachi,2026-08-10 12:00:00+00:00,29.5,70,5.61
Karachi,2026-08-10 13:00:00+00:00,28.5,74,5.58
Karachi,2026-08-10 14:00:00+00:00,27.8,77,5.05
Karachi,2026-08-10 15:00:00+00:00,27.7,77,4.75
Karachi,2026-08-10 16:00:00+00:00,27.7,77,4.03
Karachi,2026-08-10 17:00:00+00:00,27.5,81,3.78
Karachi,2026-08-10 18:00:00+00:00,27.8,81,4.05
Karachi,2026-08-10 19:00:00+00:00,27.4,83,3.88
Karachi,2026-08-10 20:00:00+00:00,27.2,85,3.71
Karachi,2026-08-10 21:00:00+00:00,27.1,86,3.59
Karachi,2026-08-10 22:00:00+00:00,27.1,86,3.47
Karachi,2026-08-10 23:00:00+00:00,27.1,86,3.53
Karachi,2026-08-11 00:00:00+00:00,27.4,83,4.16
Karachi,2026-08-11 01:00:00+00:00,27.4,83,4.02
Karachi,2026-08-11 02:00:00+00:00,27.7,83,3.93
Karachi,2026-08-11 03:00:00+00:00,28.7,76,4.59
Karachi,2026-08-11 04:00:00+00:00,29.2,72,5.03
Karachi,2026-08-11 05:00:00+00:00,29.5,71,5.12
Karachi,2026-08-11 06:00:00+00:00,30.1,69,5.25
Karachi,2026-08-11 07:00:00+00:00,30.2,69,5.33
Karachi,2026-08-11 08:00:00+00:00,30.1,69,5.09
Karachi,2026-08-11 09:00:00+00:00,30.2,71,4.74
Karachi,2026-08-11 10:00:00+00:00,29.8,72,4.7
Karachi,2026-08-11 11:00:00+00:00,29.9,72,4.68
Karachi,2026-08-11 12:00:00+00:00,29.5,73,4.48
Karachi,2026-08-11 13:00:00+00:00,28.6,77,4.33
Karachi,2026-08-11 14:00:00+00:00,28.0,80,4.01
Karachi,2026-08-11 15:00:00+00:00,27.6,83,3.53
Karachi,2026-08-11 16:00:00+00:00,27.3,85,3.23
Karachi,2026-08-11 17:00:00+00:00,27.1,87,3.11
Karachi,2026-08-11 18:00:00+00:00,27.4,84,3.3
Karachi,2026-08-11 19:00:00+00:00,27.0,86,2.82
Karachi,2026-08-11 20:00:00+00:00,26.8,87,2.55
Karachi,2026-08-11 21:00:00+00:00,26.7,88,2.71
Karachi,2026-08-11 22:00:00+00:00,26.4,89,2.93
Karachi,2026-08-11 23:00:00+00:00,26.5,88,2.86
Karachi,2026-08-12 00:00:00+00:00,27.0,88,2.78
Karachi,2026-08-12 01:00:00+00:00,26.9,88,3.03
Karachi,2026-08-12 02:00:00+00:00,27.1,87,3.2
Karachi,2026-08-12 03:00:00+00:00,27.9,81,3.65
Karachi,2026-08-12 04:00:00+00:00,28.9,75,3.65
Karachi,2026-08-12 05:00:00+00:00,29.6,72,3.85
Karachi,2026-08-12 06:00:00+00:00,30.0,69,4.07
Karachi,2026-08-12 07:00:00+00:00,29.8,70,4.23
Karachi,2026-08-12 08:00:00+00:00,30.6,67,4.13
Karachi,2026-08-12 09:00:00+00:00,30.5,67,3.86
Karachi,2026-08-12 10:00:00+00:00,30.6,67,3.65
Karachi,2026-08-12 11:00:00+00:00,30.1,70,3.65
Karachi,2026-08-12 12:00:00+00:00,29.7,70,3.87
Karachi,2026-08-12 13:00:00+00:00,28.9,74,3.8
Karachi,2026-08-12 14:00:00+00:00,28.4,78,3.34
Karachi,2026-08-12 15:00:00+00:00,28.2,79,2.97
Karachi,2026-08-12 16:00:00+00:00,28.1,80,2.98
Karachi,2026-08-12 17:00:00+00:00,28.0,81,2.88
Karachi,2026-08-12 18:00:00+00:00,28.0,81,3.57
Karachi,2026-08-12 19:00:00+00:00,27.5,84,3.25
Karachi,2026-08-12 20:00:00+00:00,27.3,85,3.25
Karachi,2026-08-12 21:00:00+00:00,27.0,86,2.96
Karachi,2026-08-12 22:00:00+00:00,26.9,87,2.71
Karachi,2026-08-12 23:00:00+00:00,26.8,88,3.07
Karachi,2026-08-13 00:00:00+00:00,27.1,86,2.96
Karachi,2026-08-13 01:00:00+00:00,27.0,86,2.97
Karachi,2026-08-13 02:00:00+00:00,27.0,86,3.3
Karachi,2026-08-13 03:00:00+00:00,28.2,79,3.94
Karachi,2026-08-13 04:00:00+00:00,29.4,73,4.25
Karachi,2026-08-13 05:00:00+00:00,30.1,68,4.2
Karachi,2026-08-13 06:00:00+00:00,30.2,67,4.29
Karachi,2026-08-13 07:00:00+00:00,30.2,67,4.35
Karachi,2026-08-13 08:00:00+00:00,30.5,66,4.45
Karachi,2026-08-13 09:00:00+00:00,30.9,64,4.48
Karachi,2026-08-13 10:00:00+00:00,30.5,64,4.45
Karachi,2026-08-13 11:00:00+00:00,30.2,66,4.47
Karachi,2026-08-13 12:00:00+00:00,29.6,69,4.66
Karachi,2026-08-13 13:00:00+00:00,28.7,74,4.12
Karachi,2026-08-13 14:00:00+00:00,28.0,77,4.06
Karachi,2026-08-13 15:00:00+00:00,27.9,77,4.02
Karachi,2026-08-13 16:00:00+00:00,27.8,77,4.34
Karachi,2026-08-13 17:00:00+00:00,27.4,81,4.16
Karachi,2026-08-13 18:00:00+00:00,27.3,82,4.3
Karachi,2026-08-13 19:00:00+00:00,27.1,82,3.66
Karachi,2026-08-13 20:00:00+00:00,26.7,85,3.37
Karachi,2026-08-13 21:00:00+00:00,26.6,86,3.26
Karachi,2026-08-13 22:00:00+00:00,26.7,85,3.52
Karachi,2026-08-13 23:00:00+00:00,26.6,85,3.61
Karachi,2026-08-14 00:00:00+00:00,26.8,82,3.57
Karachi,2026-08-14 01:00:00+00:00,26.8,82,3.76
Karachi,2026-08-14 02:00:00+00:00,27.1,81,4.0
Karachi,2026-08-14 03:00:00+00:00,28.1,75,4.34
Karachi,2026-08-14 04:00:00+00:00,29.0,69,4.56
Karachi,2026-08-14 05:00:00+00:00,29.6,66,4.81
Karachi,2026-08-14 06:00:00+00:00,30.2,63,5.31
Karachi,2026-08-14 07:00:00+00:00,29.6,67,5.04
Karachi,2026-08-14 08:00:00+00:00,29.7,69,5.36
Karachi,2026-08-14 09:00:00+00:00,29.2,73,5.34
Karachi,2026-08-14 10:00:00+00:00,29.6,71,5.37
Karachi,2026-08-14 11:00:00+00:00,29.1,72,5.46
Karachi,2026-08-14 12:00:00+00:00,29.3,69,4.99
Karachi,2026-08-14 13:00:00+00:00,28.6,73,4.55
Karachi,2026-08-14 14:00:00+00:00,28.1,75,4.53
Karachi,2026-08-14 15:00:00+00:00,27.7,77,4.19
Karachi,2026-08-14 16:00:00+00:00,27.5,78,3.88
Karachi,2026-08-14 17:00:00+00:00,27.3,80,3.73
Karachi,2026-08-14 18:00:00+00:00,27.4,80,4.15
Karachi,2026-08-14 19:00:00+00:00,27.1,82,3.46
Karachi,2026-08-14 20:00:00+00:00,26.9,83,3.16
Karachi,2026-08-14 21:00:00+00:00,27.0,82,3.24
Karachi,2026-08-14 22:00:00+00:00,27.0,83,3.54
Karachi,2026-08-14 23:00:00+00:00,26.9,85,3.67
Karachi,2026-08-15 00:00:00+00:00,27.3,82,3.73
Karachi,2026-08-15 01:00:00+00:00,27.2,83,3.43
Karachi,2026-08-15 02:00:00+00:00,27.4,82,3.34
Karachi,2026-08-15 03:00:00+00:00,27.9,78,3.83
Karachi,2026-08-15 04:00:00+00:00,28.5,75,4.13
Karachi,2026-08-15 05:00:00+00:00,29.3,71,4.34
Karachi,2026-08-15 06:00:00+00:00,30.0,67,4.48
Karachi,2026-08-15 07:00:00+00:00,29.5,71,4.63
Karachi,2026-08-15 08:00:00+00:00,30.2,68,4.47
Karachi,2026-08-15 09:00:00+00:00,30.1,70,4.6
Karachi,2026-08-15 10:00:00+00:00,29.7,73,4.7
Karachi,2026-08-15 11:00:00+00:00,29.5,73,4.56
Karachi,2026-08-15 12:00:00+00:00,29.1,75,4.42
Karachi,2026-08-15 13:00:00+00:00,28.4,77,3.86
Karachi,2026-08-15 14:00:00+00:00,27.7,81,3.47
Karachi,2026-08-15 15:00:00+00:00,27.5,82,3.26
Karachi,2026-08-15 16:00:00+00:00,27.4,83,3.54
Karachi,2026-08-15 17:00:00+00:00,27.2,85,3.47
Karachi,2026-08-15 18:00:00+00:00,27.4,85,3.49
Karachi,2026-08-15 19:00:00+00:00,27.1,86,3.19
Karachi,2026-08-15 20:00:00+00:00,27.1,86,3.02
Karachi,2026-08-15 21:00:00+00:00,27.0,86,3.02
Karachi,2026-08-15 22:00:00+00:00,26.6,89,3.02
Karachi,2026-08-15 23:00:00+00:00,26.6,89,3.28
Karachi,2026-08-16 00:00:00+00:00,27.0,88,3.56
Karachi,2026-08-16 01:00:00+00:00,27.1,87,3.38
Karachi,2026-08-16 02:00:00+00:00,27.3,85,3.26
Karachi,2026-08-16 03:00:00+00:00,27.9,82,3.31
Karachi,2026-08-16 04:00:00+00:00,29.2,74,3.76
Karachi,2026-08-16 05:00:00+00:00,29.9,70,4.66
Karachi,2026-08-16 06:00:00+00:00,29.4,73,4.99
Karachi,2026-08-16 07:00:00+00:00,29.3,74,4.92
Karachi,2026-08-16 08:00:00+00:00,29.7,72,4.92
Karachi,2026-08-16 09:00:00+00:00,29.9,70,4.66
Karachi,2026-08-16 10:00:00+00:00,29.7,71,4.58
Karachi,2026-08-16 11:00:00+00:00,29.2,74,4.7
Karachi,2026-08-16 12:00:00+00:00,29.0,75,4.87
Karachi,2026-08-16 13:00:00+00:00,28.4,76,4.76
Karachi,2026-08-16 14:00:00+00:00,27.8,79,4.63
Karachi,2026-08-16 15:00:00+00:00,27.7,81,4.56
Karachi,2026-08-16 16:00:00+00:00,27.5,81,4.49
Karachi,2026-08-16 17:00:00+00:00,27.2,84,4.07
Karachi,2026-08-16 18:00:00+00:00,27.3,83,4.0
Karachi,2026-08-16 19:00:00+00:00,27.0,83,3.81
Karachi,2026-08-16 20:00:00+00:00,26.9,84,3.98
Karachi,2026-08-16 21:00:00+00:00,26.7,85,4.17
Karachi,2026-08-16 22:00:00+00:00,26.7,84,4.27
Karachi,2026-08-16 23:00:00+00:00,26.7,84,4.16
Karachi,2026-08-17 00:00:00+00:00,26.8,87,3.52
Karachi,2026-08-17 01:00:00+00:00,26.8,86,3.4
Karachi,2026-08-17 02:00:00+00:00,26.9,84,3.38
Karachi,2026-08-17 03:00:00+00:00,27.9,79,4.22
Karachi,2026-08-17 04:00:00+00:00,28.7,74,4.57
Karachi,2026-08-17 05:00:00+00:00,29.6,69,4.54
Karachi,2026-08-17 06:00:00+00:00,30.3,65,4.7
Karachi,2026-08-17 07:00:00+00:00,29.5,70,4.88
Karachi,2026-08-17 08:00:00+00:00,29.5,71,5.18
Karachi,2026-08-17 09:00:00+00:00,29.6,71,5.24
Karachi,2026-08-17 10:00:00+00:00,29.7,70,5.21
Karachi,2026-08-17 11:00:00+00:00,29.1,72,5.31
Karachi,2026-08-17 12:00:00+00:00,28.9,74,5.19
Karachi,2026-08-17 13:00:00+00:00,28.3,78,4.98
Karachi,2026-08-17 14:00:00+00:00,27.7,80,4.9
Karachi,2026-08-17 15:00:00+00:00,27.3,83,4.7
Karachi,2026-08-17 16:00:00+00:00,27.2,83,4.42
Karachi,2026-08-17 17:00:00+00:00,27.2,83,3.81
Karachi,2026-08-17 18:00:00+00:00,27.3,84,3.87
Karachi,2026-08-17 19:00:00+00:00,27.2,84,3.67
Karachi,2026-08-17 20:00:00+00:00,27.0,84,3.75
Karachi,2026-08-17 21:00:00+00:00,26.9,86,3.8
Karachi,2026-08-17 22:00:00+00:00,26.7,87,3.81
Karachi,2026-08-17 23:00:00+00:00,26.8,88,3.89
Karachi,2026-08-18 00:00:00+00:00,27.2,82,3.96
Karachi,2026-08-18 01:00:00+00:00,27.0,84,3.71
Karachi,2026-08-18 02:00:00+00:00,27.3,83,3.65
Karachi,2026-08-18 03:00:00+00:00,28.4,76,4.91
Karachi,2026-08-18 04:00:00+00:00,29.2,71,4.87
Karachi,2026-08-18 05:00:00+00:00,29.8,69,4.81
Karachi,2026-08-18 06:00:00+00:00,30.3,62,5.31
Karachi,2026-08-18 07:00:00+00:00,30.5,63,5.34
Karachi,2026-08-18 08:00:00+00:00,30.5,64,5.44
Karachi,2026-08-18 09:00:00+00:00,30.1,67,5.63
Karachi,2026-08-18 10:00:00+00:00,29.7,70,5.82
Karachi,2026-08-18 11:00:00+00:00,29.0,74,5.62
Karachi,2026-08-18 12:00:00+00:00,29.2,70,5.37
Karachi,2026-08-18 13:00:00+00:00,28.5,72,5.28
Karachi,2026-08-18 14:00:00+00:00,28.0,76,5.37
Karachi,2026-08-18 15:00:00+00:00,27.7,79,5.11
Karachi,2026-08-18 16:00:00+00:00,27.7,80,5.14
Karachi,2026-08-18 17:00:00+00:00,27.5,82,4.65
Karachi,2026-08-18 18:00:00+00:00,27.4,81,4.7
Karachi,2026-08-18 19:00:00+00:00,27.1,81,4.37
Karachi,2026-08-18 20:00:00+00:00,27.0,82,4.24
Karachi,2026-08-18 21:00:00+00:00,26.8,83,4.25
Karachi,2026-08-18 22:00:00+00:00,26.8,84,4.27
Karachi,2026-08-18 23:00:00+00:00,26.7,85,4.36
Karachi,2026-08-19 00:00:00+00:00,27.1,83,4.66
Karachi,2026-08-19 01:00:00+00:00,26.9,83,4.42
Karachi,2026-08-19 02:00:00+00:00,27.2,81,4.22
Karachi,2026-08-19 03:00:00+00:00,28.1,75,5.18
Karachi,2026-08-19 04:00:00+00:00,29.0,70,5.06
Karachi,2026-08-19 05:00:00+00:00,30.1,63,5.15
Karachi,2026-08-19 06:00:00+00:00,30.1,65,5.55
Karachi,2026-08-19 07:00:00+00:00,30.6,63,5.47
Karachi,2026-08-19 08:00:00+00:00,30.2,66,5.51
Karachi,2026-08-19 09:00:00+00:00,29.8,68,5.46
Karachi,2026-08-19 10:00:00+00:00,30.1,67,5.76
Karachi,2026-08-19 11:00:00+00:00,29.2,72,5.68
Karachi,2026-08-19 12:00:00+00:00,29.2,67,5.51
Karachi,2026-08-19 13:00:00+00:00,28.2,72,5.17
Karachi,2026-08-19 14:00:00+00:00,27.9,75,4.84
Karachi,2026-08-19 15:00:00+00:00,27.7,78,4.45
Karachi,2026-08-19 16:00:00+00:00,27.5,81,4.99
Karachi,2026-08-19 17:00:00+00:00,27.3,82,4.92
Karachi,2026-08-19 18:00:00+00:00,27.4,79,4.6
Karachi,2026-08-19 19:00:00+00:00,27.3,80,4.66
Karachi,2026-08-19 20:00:00+00:00,27.1,82,4.8
Karachi,2026-08-19 21:00:00+00:00,26.9,83,4.53
Karachi,2026-08-19 22:00:00+00:00,26.8,84,4.22
Karachi,2026-08-19 23:00:00+00:00,26.7,85,4.17
Karachi,2026-08-20 00:00:00+00:00,26.9,83,3.83
Karachi,2026-08-20 01:00:00+00:00,27.0,80,3.73
Karachi,2026-08-20 02:00:00+00:00,27.2,78,3.58
Karachi,2026-08-20 03:00:00+00:00,28.0,75,4.74
Karachi,2026-08-20 04:00:00+00:00,28.6,73,4.95
Karachi,2026-08-20 05:00:00+00:00,29.3,70,4.76
Karachi,2026-08-20 06:00:00+00:00,29.5,69,4.78
Karachi,2026-08-20 07:00:00+00:00,29.6,69,4.81
Karachi,2026-08-20 08:00:00+00:00,29.6,70,4.56
Karachi,2026-08-20 09:00:00+00:00,30.2,67,4.63
Karachi,2026-08-20 10:00:00+00:00,29.9,68,4.55
Karachi,2026-08-20 11:00:00+00:00,29.3,71,4.81
Karachi,2026-08-20 12:00:00+00:00,29.0,72,4.86
Karachi,2026-08-20 13:00:00+00:00,28.3,75,4.78
Karachi,2026-08-20 14:00:00+00:00,27.7,79,4.61
Karachi,2026-08-20 15:00:00+00:00,27.6,79,4.41
Karachi,2026-08-20 16:00:00+00:00,27.3,81,4.43
Karachi,2026-08-20 17:00:00+00:00,27.2,83,4.45
Karachi,2026-08-20 18:00:00+00:00,27.3,82,3.82
Karachi,2026-08-20 19:00:00+00:00,27.0,83,3.45
Karachi,2026-08-20 20:00:00+00:00,26.8,84,3.51
Karachi,2026-08-20 21:00:00+00:00,26.8,85,3.54
Karachi,2026-08-20 22:00:00+00:00,26.7,85,3.5
Karachi,2026-08-20 23:00:00+00:00,26.6,86,3.76
Karachi,2026-08-21 00:00:00+00:00,26.8,85,3.88
Karachi,2026-08-21 01:00:00+00:00,26.8,86,3.76
Karachi,2026-08-21 02:00:00+00:00,27.1,84,3.54
Karachi,2026-08-21 03:00:00+00:00,27.8,79,4.01
Karachi,2026-08-21 04:00:00+00:00,28.7,74,4.35
Karachi,2026-08-21 05:00:00+00:00,28.9,74,4.56
Karachi,2026-08-21 06:00:00+00:00,29.6,70,4.94
Karachi,2026-08-21 07:00:00+00:00,29.3,71,4.76
Karachi,2026-08-21 08:00:00+00:00,29.4,71,4.61
Karachi,2026-08-21 09:00:00+00:00,29.9,70,4.85
Karachi,2026-08-21 10:00:00+00:00,29.8,70,4.97
Karachi,2026-08-21 11:00:00+00:00,29.5,70,4.99
Karachi,2026-08-21 12:00:00+00:00,28.5,73,4.83
Karachi,2026-08-21 13:00:00+00:00,28.1,75,4.3
Karachi,2026-08-21 14:00:00+00:00,27.5,78,4.24
Karachi,2026-08-21 15:00:00+00:00,27.2,82,4.29
Karachi,2026-08-21 16:00:00+00:00,26.9,84,4.2
Karachi,2026-08-21 17:00:00+00:00,26.8,85,4.23
Karachi,2026-08-21 18:00:00+00:00,27.1,81,3.96
Karachi,2026-08-21 19:00:00+00:00,26.9,82,3.81
Karachi,2026-08-21 20:00:00+00:00,26.8,83,3.71
Karachi,2026-08-21 21:00:00+00:00,26.7,84,3.86
Karachi,2026-08-21 22:00:00+00:00,26.6,84,4.0
Karachi,2026-08-21 23:00:00+00:00,26.4,86,4.17
Karachi,2026-08-22 00:00:00+00:00,26.5,88,4.07
Karachi,2026-08-22 01:00:00+00:00,26.4,87,3.85
Karachi,2026-08-22 02:00:00+00:00,26.8,85,3.45
Karachi,2026-08-22 03:00:00+00:00,27.4,81,4.67
Karachi,2026-08-22 04:00:00+00:00,27.9,78,5.15
Karachi,2026-08-22 05:00:00+00:00,28.8,74,5.41
Karachi,2026-08-22 06:00:00+00:00,28.9,72,5.71
Karachi,2026-08-22 07:00:00+00:00,29.4,70,5.42
Karachi,2026-08-22 08:00:00+00:00,30.1,65,5.11
Karachi,2026-08-22 09:00:00+00:00,30.1,66,5.13
Karachi,2026-08-22 10:00:00+00:00,29.2,71,5.03
Karachi,2026-08-22 11:00:00+00:00,29.0,72,5.02
Karachi,2026-08-22 12:00:00+00:00,28.5,74,5.12
Karachi,2026-08-22 13:00:00+00:00,28.0,76,5.02
Karachi,2026-08-22 14:00:00+00:00,27.3,81,4.71
Karachi,2026-08-22 15:00:00+00:00,27.0,83,4.36
Karachi,2026-08-22 16:00:00+00:00,26.9,84,3.82
Karachi,2026-08-22 17:00:00+00:00,26.8,85,4.02
Karachi,2026-08-22 18:00:00+00:00,26.9,85,4.06
Karachi,2026-08-22 19:00:00+00:00,26.7,86,3.8
Karachi,2026-08-22 20:00:00+00:00,26.5,87,3.7
Karachi,2026-08-22 21:00:00+00:00,26.4,88,3.6
Karachi,2026-08-22 22:00:00+00:00,26.5,87,3.6
Karachi,2026-08-22 23:00:00+00:00,26.4,88,3.53
Karachi,2026-08-23 00:00:00+00:00,26.5,88,3.9
Karachi,2026-08-23 01:00:00+00:00,26.5,88,4.02
Karachi,2026-08-23 02:00:00+00:00,26.6,87,4.05
Karachi,2026-08-23 03:00:00+00:00,27.2,83,4.24
Karachi,2026-08-23 04:00:00+00:00,28.1,78,4.09
Karachi,2026-08-23 05:00:00+00:00,28.5,76,4.02
Karachi,2026-08-23 06:00:00+00:00,28.6,74,4.25
Karachi,2026-08-23 07:00:00+00:00,29.2,72,4.19
Karachi,2026-08-23 08:00:00+00:00,29.2,72,3.98
Karachi,2026-08-23 09:00:00+00:00,28.9,74,4.07
Karachi,2026-08-23 10:00:00+00:00,28.7,75,3.78
Karachi,2026-08-23 11:00:00+00:00,28.6,75,3.76
Karachi,2026-08-23 12:00:00+00:00,28.3,77,3.43
Karachi,2026-08-23 13:00:00+00:00,27.9,78,3.33
Karachi,2026-08-23 14:00:00+00:00,27.4,81,3.35
Karachi,2026-08-23 15:00:00+00:00,26.8,85,3.13
Karachi,2026-08-23 16:00:00+00:00,26.7,86,2.83
Karachi,2026-08-23 17:00:00+00:00,26.7,86,2.45
Karachi,2026-08-23 18:00:00+00:00,27.3,83,2.19
Karachi,2026-08-23 19:00:00+00:00,26.9,86,2.14
Karachi,2026-08-23 20:00:00+00:00,26.6,88,2.27
Karachi,2026-08-23 21:00:00+00:00,26.3,89,2.44
Karachi,2026-08-23 22:00:00+00:00,26.2,90,2.38
Karachi,2026-08-23 23:00:00+00:00,26.1,90,2.11
Karachi,2026-08-24 00:00:00+00:00,26.2,90,2.15
Karachi,2026-08-24 01:00:00+00:00,26.1,91,1.89
Karachi,2026-08-24 02:00:00+00:00,26.3,91,1.77
Karachi,2026-08-24 03:00:00+00:00,27.6,83,2.25
Karachi,2026-08-24 04:00:00+00:00,28.9,75,2.32
Karachi,2026-08-24 05:00:00+00:00,29.9,70,2.44
Karachi,2026-08-24 06:00:00+00:00,29.9,72,2.89
Karachi,2026-08-24 07:00:00+00:00,30.2,72,3.0
Karachi,2026-08-24 08:00:00+00:00,30.5,71,3.11
Karachi,2026-08-24 09:00:00+00:00,30.1,73,3.51
Karachi,2026-08-24 10:00:00+00:00,30.0,74,3.49
Karachi,2026-08-24 11:00:00+00:00,29.5,75,3.33
Karachi,2026-08-24 12:00:00+00:00,29.3,72,3.34
Karachi,2026-08-24 13:00:00+00:00,28.3,78,3.07
Karachi,2026-08-24 14:00:00+00:00,27.6,82,2.84
Karachi,2026-08-24 15:00:00+00:00,27.4,84,3.62
Karachi,2026-08-24 16:00:00+00:00,27.0,87,3.48
Karachi,2026-08-24 17:00:00+00:00,26.9,87,3.5
Karachi,2026-08-24 18:00:00+00:00,26.9,87,2.96
Karachi,2026-08-24 19:00:00+00:00,26.8,87,2.86
Karachi,2026-08-24 20:00:00+00:00,26.6,87,2.82
Karachi,2026-08-24 21:00:00+00:00,26.4,89,2.79
Karachi,2026-08-24 22:00:00+00:00,26.3,89,2.75
Karachi,2026-08-24 23:00:00+00:00,26.2,89,2.42
